Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:45:48
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
474,36077382369,720780616687673,287.667,206.667,309.5,178.5
475,36097393014,720780639065939,285.667,208.333,306.5,180
476,36117402012,720780656634177,282.818,210.273,303.333,181.333
477,36137412738,720780676653625,280.182,212.455,300,182.5
478,36157425516,720780702275267,277.5,214.5,296,184
479,36177438510,720780717421952,274.429,215.143,292.8,185.4
480,36197449155,720780736727652,271.5,216.5,289.333,186.333
481,36217457829,720780756735978,270,217.5,286.333,187.333
482,36237468555,720780780117142,264.4,219,282.5,188.5
483,36257477013,720780796821925,261.5,220.5,278.5,189.5
484,36277488063,720780816748126,257,221,274.2,190.6
485,36297500841,720780842397999,253.5,224.5,270,192
486,36317511891,720780859003547,249.5,224.5,265,193
487,36337521186,720780876861790,244.571,225.571,262,194
488,36357530211,720780896801679,240.714,226.643,0,0
489,36377540910,720780922154418,236.556,227.444,252,195
490,36397553742,720780951651344,230.769,228.769,247.5,196.5
491,36417564225,720780968314779,226.667,229.667,242.667,197.667
